Age,Weight,Height,BMI,Goal,Recommended_Level
54,66.05506158473676,155.57525157188778,27.29135369703002,weight_loss,Beginner
48,79.81811560489813,191.8504234388416,21.68582487672042,flexibility,Advanced
55,95.10197715634855,174.89050298588998,31.092603765595374,weight_loss,Beginner
27,58.873152785541905,170.50496175114262,20.2508497101715,flexibility,Advanced
24,50.542830902942235,150.37597881363186,22.351291813136548,flexibility,Intermediate
55,115.70192035050489,183.02814485662975,34.538606508253416,flexibility,Beginner
23,104.38597253628879,152.1855448895043,45.07080703382608,muscle_gain,Beginner
62,52.87122870904149,190.69917612338756,14.53857261137697,endurance,Beginner
29,101.37795885620649,188.0585969260189,28.665344119014684,endurance,Intermediate
44,74.4089247555633,199.46700523841128,18.701777863604335,weight_loss,Advanced
62,68.99588603788887,156.51170569133865,28.166283563058112,weight_loss,Beginner
21,50.889519651014766,177.19107544809256,16.20856860008973,flexibility,Intermediate
36,54.390820487596365,191.69211492346847,14.801887951191635,muscle_gain,Beginner
61,67.84040620142858,174.86262680970532,22.186788499270524,flexibility,Beginner
26,60.96926517515779,189.37771905081377,17.000167402570227,flexibility,Beginner
44,106.07238360371773,193.62036741858407,28.294384330117552,weight_loss,Beginner
32,119.76124942925325,182.68261042053047,35.88573953779624,endurance,Beginner
26,90.08008509295209,192.16459679569817,24.393944407930874,muscle_gain,Intermediate
57,111.07330491317923,154.79955032029957,46.35219497666906,flexibility,Beginner
35,83.35954453066837,176.24820318399765,26.83526799106768,flexibility,Beginner
19,55.48729654180812,160.30226636872365,21.59306244005331,endurance,Advanced
61,95.6844802926608,167.79153933125932,33.98610428772869,endurance,Beginner
25,98.95736159219938,198.10475705774877,25.214960895484378,muscle_gain,Beginner
63,97.7723096634,159.49775224796278,38.43321721763793,endurance,Beginner
59,108.99060279779229,168.53960406097343,38.36940953400011,flexibility,Beginner
37,73.3718875549325,154.54758134000252,30.718872138602602,endurance,Beginner
33,96.26587635337134,167.05017966635464,34.496773296104415,weight_loss,Beginner
62,110.63299759649908,180.19493333102744,34.072149201949394,muscle_gain,Beginner
25,57.01454484754356,173.1484758645097,19.01727626640234,weight_loss,Advanced
61,76.74618245474858,196.39483304866695,19.89741537549627,muscle_gain,Beginner
37,86.84169677410151,197.4582075182769,22.27295911609897,flexibility,Advanced
25,107.46592901051127,180.51946582522555,32.97787882788982,muscle_gain,Beginner
42,117.48815787195791,167.52847854634422,41.861694670444656,weight_loss,Beginner
25,76.91825187048539,178.43198213389837,24.159281021660284,endurance,Advanced
49,56.366992182976894,167.13741289824677,20.17797176260267,flexibility,Intermediate
41,106.52571308853814,178.2006386342183,33.54562886555927,flexibility,Beginner
31,89.98994766154573,184.69494006013798,26.38055961470244,flexibility,Beginner
33,69.01177778852431,195.1775449575453,18.116050114959567,muscle_gain,Beginner
48,82.61579776780057,199.11000070690272,20.839003764425538,flexibility,Intermediate
20,57.667482051227715,166.38402348698514,20.830886124783444,flexibility,Advanced
50,107.36273031379514,188.0761258472719,30.351922659929112,muscle_gain,Beginner
21,86.38084463085306,160.7465425584448,33.42982976550431,endurance,Beginner
55,81.66988832456,188.79974930581764,22.91179607050506,weight_loss,Beginner
19,113.50639242350742,190.91798241690466,31.14057650112614,flexibility,Beginner
41,69.5567952321147,181.33988434590995,21.152070983104085,weight_loss,Intermediate
41,117.91000312686383,176.7334241644347,37.74967935764466,weight_loss,Beginner
18,84.10010681818713,175.56837593053183,27.283743868646873,endurance,Beginner
19,106.89910995867567,167.26913450275117,38.20695877597146,muscle_gain,Beginner
31,98.85683306295013,189.24093031622058,27.604287673449612,endurance,Beginner
49,118.99199501232943,151.76864576824156,51.65990795909401,endurance,Beginner
62,89.24620100358423,197.71555149202,22.830113855513474,flexibility,Beginner
38,66.56413370519975,190.67094409794427,18.30927932781955,endurance,Intermediate
26,81.03627247693905,163.5219932190928,30.30589481626303,endurance,Beginner
29,110.82381469190466,197.40244833005607,28.43989740803833,flexibility,Intermediate
56,99.02242491891349,193.56628560390493,26.428597979533517,endurance,Beginner
53,102.4235872795788,179.3259143710437,31.850325465533707,muscle_gain,Beginner
33,112.33744002462132,183.03400700990233,33.53211507648133,flexibility,Beginner
37,99.9242645816645,195.80292788198648,26.063491708749382,weight_loss,Advanced
63,85.535329865054,161.63388209696421,32.74015467456292,endurance,Beginner
52,74.90748634829147,188.77552849147975,21.020054331768662,endurance,Beginner
51,50.62213809182554,165.21572815665078,18.54546412623913,flexibility,Beginner
28,86.62722840605642,157.46158741359812,34.938573464910505,muscle_gain,Beginner
62,68.17537286680985,156.83297288820467,27.717418042703322,muscle_gain,Beginner
60,60.00515745465221,185.1131513513931,17.511124313128867,weight_loss,Beginner
58,62.54514183595167,175.7422165141669,20.250762607667955,endurance,Beginner
46,109.4536086518909,163.1485380541988,41.121004184436735,muscle_gain,Beginner
18,96.71526681989047,179.20651710053622,30.115316763311107,endurance,Beginner
63,99.69154686071133,196.7631287211147,25.749624219549293,endurance,Beginner
61,72.21705023721269,162.12548095362712,27.47496769464117,muscle_gain,Beginner
59,50.06484501499969,154.19534714342979,21.05670137227883,endurance,Beginner
34,104.91441936402924,175.48606135974123,34.068258040245894,endurance,Beginner
18,96.2747956319553,163.56768383768616,35.984676055767885,weight_loss,Beginner
45,75.90490572973353,191.60737873158942,20.67499370774645,weight_loss,Intermediate
50,81.99142423455953,191.51804177642182,22.353680811149545,muscle_gain,Advanced
54,111.78467700532356,161.79738659071984,42.701120508726866,endurance,Beginner
29,114.16551298343477,160.65001210930046,44.23575124459843,muscle_gain,Beginner
25,82.48847168130112,184.25408786737339,24.297354683468242,endurance,Intermediate
21,55.7079492783012,156.08539943947824,22.866126998566692,muscle_gain,Intermediate
23,82.42925058504191,194.0350602419715,21.893789178928795,endurance,Intermediate
65,112.85785245633011,192.1583546091681,30.564214523092424,flexibility,Beginner
37,91.86362798352351,160.06438633980218,35.85536642715304,weight_loss,Beginner
21,108.37878896223049,186.3347553572674,31.214512656464965,endurance,Beginner
18,67.3256022526812,154.1883758505172,28.318939092221754,weight_loss,Beginner
46,89.31083783257614,167.4822251892048,31.839535174525768,endurance,Beginner
59,95.01365265383942,188.61803119429354,26.70666135311644,flexibility,Beginner
34,88.81690440798647,191.50634062802595,24.21750047684819,weight_loss,Intermediate
57,55.36491408294094,187.43877119319643,15.758532559809392,flexibility,Beginner
20,113.07949570024645,164.65358879594933,41.71012207340717,endurance,Beginner
50,81.33030532773219,185.9900462498857,23.511102663380022,flexibility,Advanced
26,66.39904221442438,167.33428955880808,23.713296222385917,weight_loss,Intermediate
58,99.82827724094452,153.7663479867636,42.22123930275148,weight_loss,Beginner
63,78.29677545277758,192.13526466582053,21.20946485071799,muscle_gain,Beginner
48,71.53311302956097,150.86825891670097,31.427610969537742,muscle_gain,Beginner
30,65.09923643830327,187.85397000937314,18.44739892002805,weight_loss,Intermediate
59,86.6089322052869,157.46183756533947,34.93108323758995,muscle_gain,Beginner
64,99.39909639700214,182.94320752878286,29.699549234929346,weight_loss,Beginner
45,113.61119341261573,172.48887063350753,38.185542459341,flexibility,Beginner
45,106.83553778896574,184.6884540608938,31.321045355812082,weight_loss,Beginner
50,59.6908381423427,181.17268498181,18.18537394167364,weight_loss,Beginner
64,60.10922191364371,190.23178945848633,16.610202222023805,muscle_gain,Beginner
34,73.40499445267662,157.83517606282385,29.465784757854156,weight_loss,Beginner
47,103.76553371459303,162.68744026496188,39.20532624932486,endurance,Beginner
54,106.06150998462891,193.09376055475417,28.446007784817265,weight_loss,Beginner
31,107.28514553724887,181.99424090059446,32.39099613386077,muscle_gain,Beginner
21,58.41127711937572,155.08837088722015,24.285007050162218,flexibility,Advanced
38,72.96537875599498,189.39985865746948,20.34030871096494,muscle_gain,Advanced
47,78.23085688835536,154.5503575280543,32.752017630252375,endurance,Beginner
55,64.49350778752851,162.0917953281914,24.54674628130613,weight_loss,Beginner
56,92.53293438637701,162.7099008510349,34.951705611511294,endurance,Beginner
46,72.18033364613294,172.04454796590267,24.385802725348967,endurance,Advanced
41,83.14047621298127,160.0624651777963,32.45140503970124,weight_loss,Beginner
19,52.516411050468584,167.41589831650828,18.737068472850584,flexibility,Intermediate
63,111.83270405186002,173.25485063028032,37.25615409030602,muscle_gain,Beginner
65,107.90549107298199,189.08902912303512,30.17941948046373,flexibility,Beginner
51,81.10343795547749,195.28132492404092,21.26756840249715,muscle_gain,Beginner
54,78.1368475487202,191.88400963009062,21.221609344257704,weight_loss,Beginner
49,50.678376809905046,175.46095856571978,16.461207941048972,weight_loss,Intermediate
57,83.86867510339073,170.70258902198034,28.78190704942499,flexibility,Beginner
33,75.604918009992,151.60907593055373,32.89270918926984,muscle_gain,Beginner
64,86.73011808351993,191.2916751915107,23.70160722510495,endurance,Beginner
52,114.15862938695595,188.42327216516782,32.15434468141499,muscle_gain,Beginner
24,94.04473542962643,152.37224360440194,40.50631766571707,flexibility,Beginner
29,109.72786732286286,198.47635827817243,27.85475691927139,weight_loss,Advanced
51,55.874700261746746,150.70210150344911,24.602349819366424,endurance,Beginner
44,80.6499797951594,166.91740429362088,28.946830495949648,flexibility,Beginner
18,74.32273451779197,163.58521280072435,27.77369062165247,weight_loss,Beginner
55,80.11700972377838,178.53894206708082,25.133838335676632,muscle_gain,Beginner
35,61.15380054949753,151.39789732524267,26.679873456869363,flexibility,Intermediate
63,70.64960001478512,193.62519502487558,18.844558672897072,muscle_gain,Beginner
25,90.99701459400163,181.52922593332957,27.614299626386885,muscle_gain,Advanced
57,100.00479705838038,191.20911487593747,27.35291718832826,muscle_gain,Beginner
62,110.66806819297014,177.33046905533442,35.19294440031279,endurance,Beginner
65,59.32016072550269,193.25238140065636,15.883734181153915,muscle_gain,Beginner
30,89.42029781094139,177.9826547845131,28.228041751643108,endurance,Advanced
37,86.17816234071105,172.15684892169085,29.076934564024313,weight_loss,Intermediate
53,114.98821997744898,161.00677325569785,44.35729543596332,endurance,Beginner
21,118.73436925724171,192.01558324161522,32.203531357279545,endurance,Beginner
38,82.17808337768444,150.14720170520516,36.45201352699323,weight_loss,Beginner
46,87.55448723496623,167.14055983838148,31.341133829431747,muscle_gain,Beginner
61,77.817021285367,186.40956949336288,22.394336296504346,muscle_gain,Beginner
28,67.31950844993396,169.96958459522565,23.302285031458297,flexibility,Advanced
47,103.09295463514835,172.4973908411123,34.646863560763016,flexibility,Beginner
49,113.04254968232203,163.61088537046828,42.22965708658495,endurance,Beginner
32,55.853324469695025,189.94358726797162,15.481026584260176,weight_loss,Intermediate
30,56.17174723269643,199.17114435810356,14.160060065296632,flexibility,Advanced
63,108.07472543672836,181.0816786162783,32.959082798448904,weight_loss,Beginner
18,111.92388894089888,196.12788027307306,29.09672589172808,weight_loss,Advanced
43,82.22372354391089,184.41462735055478,24.17722262216575,flexibility,Advanced
27,54.317072329100185,194.96903347801663,14.289106596262787,muscle_gain,Beginner
42,114.51667774252604,191.55254325480348,31.20993722517936,flexibility,Beginner
42,101.86563497454625,179.40750280979054,31.648016342282794,muscle_gain,Beginner
42,91.16833749305884,172.12563872629454,30.77180031586781,weight_loss,Beginner
54,55.199567757535846,193.21747683706582,14.785733153574174,flexibility,Beginner
29,88.53456476094468,151.063791351454,38.796459646448334,endurance,Beginner
23,103.36906709703558,186.36043944015722,29.763441399347677,endurance,Beginner
64,54.133953882291095,179.19558172047508,16.858353405024,endurance,Beginner
18,70.4198322505456,167.63143479367622,25.06017282218664,muscle_gain,Advanced
62,118.97591828235454,194.6087259826059,31.414810651886505,weight_loss,Beginner
51,62.79490557662791,183.58438805949612,18.631718728904957,flexibility,Beginner
26,82.7115464370689,150.87502616180205,36.33552369647207,flexibility,Beginner
18,77.40050173899101,178.69556825381883,24.239084469951198,muscle_gain,Intermediate
34,91.95558864616635,175.76772739668718,29.764586516669162,endurance,Beginner
35,77.26889520058144,168.189624670359,27.315320454674442,flexibility,Intermediate
60,69.33537683572801,173.25885576316156,23.097447916236412,muscle_gain,Beginner
64,106.86747510982319,158.2091331589255,42.69553370283071,muscle_gain,Beginner
31,89.06120537007743,166.23411632164823,32.22910537891201,weight_loss,Beginner
60,81.96342009956561,156.8877889316195,33.29981242529411,endurance,Beginner
56,82.4199029146256,175.71870830323223,26.69292058319824,flexibility,Beginner
58,93.18761265605866,176.7406868482941,29.832188120070317,muscle_gain,Beginner
20,92.57215030667915,194.2302688779609,24.538416242975124,flexibility,Intermediate
31,100.43505966173926,194.13903505221495,26.647692521230688,weight_loss,Advanced
61,112.67599745711965,187.3371147428001,32.10581929214853,weight_loss,Beginner
50,114.24045890282159,178.39824852152304,35.89539745859541,flexibility,Beginner
37,114.85504753642326,171.54019743054909,39.03177258439865,endurance,Beginner
43,65.7286694414549,165.57307348024997,23.975927671618027,flexibility,Intermediate
29,77.97646538097393,153.40559840824855,33.13455381361253,weight_loss,Beginner
54,117.39880005239876,195.42509238183422,30.73993933561584,flexibility,Beginner
24,103.9991708951055,150.15996182400667,46.12342810878976,endurance,Beginner
51,110.39489637863156,182.74164875461668,33.0577977493912,flexibility,Beginner
37,53.299524290409416,175.2340238368079,17.35747169116321,weight_loss,Beginner
48,113.97540359211533,190.3461371365156,31.457412936895047,endurance,Beginner
35,95.060321635679,180.47448793720108,29.185533931965814,muscle_gain,Beginner
58,61.51095930909792,195.6886553014447,16.062798165346234,muscle_gain,Beginner
64,67.53203239770986,170.54933202037486,23.217196367900314,endurance,Beginner
53,71.49022189366465,155.5551891597108,29.54456761414219,muscle_gain,Beginner
59,88.88354368597658,171.84157959105934,30.09988586751788,flexibility,Beginner
48,93.57717919054214,171.97307987485033,31.640913344472185,muscle_gain,Beginner
48,81.75908757650166,195.8611558246648,21.31274604223092,flexibility,Beginner
26,67.52386682409679,196.34297056769637,17.515663368045313,flexibility,Intermediate
56,74.95280834765983,152.21121296632043,32.35151446537263,endurance,Beginner
57,92.41964033447807,186.96191204054878,26.439789443842624,weight_loss,Beginner
60,99.48192732120071,171.53510408407772,33.809454972533025,flexibility,Beginner
18,54.78797124491403,174.64323398207745,17.963116617884648,endurance,Advanced
27,82.38835972128723,186.82685684407997,23.604088910964176,weight_loss,Advanced
35,99.13686976613099,180.72980083823728,30.3511857056063,weight_loss,Beginner
22,77.15364458987354,150.72120770661255,33.963130614890964,flexibility,Beginner
55,75.40037574363245,159.2752052575892,29.721940692080512,flexibility,Beginner
56,87.6155961974417,162.95596592483395,32.99444980636045,flexibility,Beginner
44,112.89829513600475,164.98813046265593,41.47457848507092,weight_loss,Beginner
53,100.67443153509815,174.10004625156276,33.214017719948494,flexibility,Beginner
47,106.38723327388348,171.33702048159154,36.23990862929975,endurance,Beginner
39,81.45886495437432,167.38370810009545,29.074481935576035,flexibility,Advanced
56,68.87659880376958,183.96753397092485,20.351167064293683,muscle_gain,Beginner
65,75.63137148797719,182.57980958970134,22.688013726478957,flexibility,Beginner
41,81.06324913209855,199.27482283624317,20.4135785144208,endurance,Beginner
28,104.65249451534771,156.73730646039314,42.599531855139396,flexibility,Beginner
50,82.09192120994452,183.38975657013958,24.409015972728287,flexibility,Advanced
21,78.26272231473018,187.63415828277763,22.229574186301015,flexibility,Intermediate
19,116.59204091017553,182.88384901727318,34.85926274252151,weight_loss,Beginner
24,61.197345002251694,187.89381295239144,17.334352411689533,weight_loss,Advanced
40,64.68058190989476,184.84759014320716,18.92981337433472,weight_loss,Advanced
31,98.33439294847514,186.90978858938357,28.147598562918063,muscle_gain,Advanced
34,79.25065547900101,181.52091841766816,24.051906256143056,weight_loss,Advanced
43,119.17159021443354,199.22122065040844,30.02628075615099,muscle_gain,Beginner
23,80.4049381792768,160.1508093800209,31.34905448187138,endurance,Beginner
51,71.47217716177403,189.31761042291419,19.941369619541707,muscle_gain,Beginner
26,75.99857937350045,173.06947626511234,25.37257326873213,muscle_gain,Intermediate
60,117.4473541111938,157.00544503834806,47.64461356243664,muscle_gain,Beginner
65,108.66358251065131,173.49297639224505,36.10108243041509,endurance,Beginner
32,54.098723792034264,173.84886611048682,17.89959873125566,weight_loss,Advanced
56,57.20305870615735,199.83156518168684,14.324882606505044,muscle_gain,Beginner
64,50.57724115917524,171.36602500053868,17.222876611569557,muscle_gain,Beginner
52,60.962298164036085,158.54227758876502,24.25331709700212,muscle_gain,Beginner
36,95.08146537982762,194.7904721786436,25.058810141950904,muscle_gain,Intermediate
33,76.31320987428971,156.06289646787096,31.332885753794216,weight_loss,Beginner
37,87.46257416712001,182.4981907642843,26.260629261600993,flexibility,Beginner
38,99.21155337954337,168.70505629247597,34.85828780659299,weight_loss,Beginner
62,52.29625718682665,159.83507323503812,20.470405184435325,endurance,Beginner
18,96.90683671090008,169.13558760784653,33.87539938473758,muscle_gain,Beginner
24,80.72236335621719,180.00760149575729,24.912205522031716,endurance,Intermediate
49,106.07464538396482,157.22295982672284,42.912088590876735,endurance,Beginner
37,118.28820754047416,188.64900010739876,33.237812648939865,flexibility,Beginner
58,112.39122579754546,199.76837657255368,28.163000783862774,weight_loss,Beginner
42,85.15946804190757,183.7805155697327,25.21355065864609,endurance,Advanced
43,111.54715752878876,171.48298157782253,37.93293579855446,endurance,Beginner
19,105.14560473179873,187.91961966451856,29.77466429396034,weight_loss,Intermediate
45,57.35120830362491,169.90018542383925,19.868032721183827,weight_loss,Beginner
62,70.74492879928391,153.26317244643297,30.11755360411227,weight_loss,Beginner
19,117.62054495895998,191.3978395400739,32.107694698464265,muscle_gain,Beginner
54,64.17976088846349,161.4507795612889,24.62168677078984,muscle_gain,Beginner
59,59.99475621402546,157.79550679662452,24.094838947613674,endurance,Beginner
29,85.66717962426446,196.43189136325407,22.20191688320351,endurance,Intermediate
59,55.25886645159246,159.82613823676147,21.632482433736865,weight_loss,Beginner
38,119.31627964379807,161.60657560849918,45.68584350005596,endurance,Beginner
60,86.9233950245841,185.3476409705213,25.302448801463395,muscle_gain,Beginner
34,73.77994083029566,187.1530010148384,21.064187488160933,muscle_gain,Advanced
42,67.46809502565489,167.35606012808137,24.088821945896438,endurance,Beginner
53,108.12326178655044,158.84056380502062,42.85448682479227,flexibility,Beginner
22,67.45168608929362,198.80142726774844,17.066867394608707,flexibility,Intermediate
61,89.9712051644108,197.54552260336234,23.055213925712483,muscle_gain,Beginner
30,109.61878828940138,181.15850725880622,33.40161994983102,weight_loss,Beginner
21,112.84750251991093,179.30426630836118,35.10029008175441,flexibility,Beginner
49,81.0954194390367,188.0907071858959,22.92248228431681,endurance,Beginner
24,67.50614951325815,165.1483540554787,24.751118966312806,weight_loss,Intermediate
47,74.16094207043781,160.56881972420757,28.764233654766773,flexibility,Intermediate
41,99.47646952601522,162.47932625148994,37.68114963706365,flexibility,Beginner
52,117.54523167496218,172.24539846461337,39.619570130662886,weight_loss,Beginner
57,71.01011955045189,179.23853629544436,22.10331771958162,endurance,Beginner
47,76.56962133863217,151.34100983914462,33.430528651764135,weight_loss,Beginner
37,84.25331723485522,154.97448448812958,35.08056732926563,muscle_gain,Beginner
35,76.50166500219919,169.0224399563042,26.778247660189106,endurance,Intermediate
24,112.47873796947977,164.00113574415968,41.819296584833616,flexibility,Beginner
57,92.70641761303271,191.62483049111935,25.246793734721468,flexibility,Beginner
31,83.91033801260267,182.14092173417748,25.2930038724024,endurance,Intermediate
28,65.52236333856024,179.6670204356629,20.297980103858734,flexibility,Intermediate
41,53.97749431049416,160.5984853674689,20.92810136713338,flexibility,Advanced
48,95.49077000372667,178.24790579197514,30.054708711349228,endurance,Beginner
47,66.22071383684596,164.8405002103131,24.370588157668255,flexibility,Advanced
39,103.4161840628592,158.25457023967837,41.29295729281511,weight_loss,Beginner
40,65.33187518000749,179.9399530555203,20.177619031482475,muscle_gain,Intermediate
45,92.7670960044337,199.93391665794445,23.20710749969799,weight_loss,Intermediate
29,116.32996286273872,165.25327476750323,42.59821885106764,flexibility,Beginner
37,103.43163890949488,186.18431513116204,29.837829166918294,weight_loss,Beginner
53,70.80942177871466,161.76650504094357,27.059130841949244,endurance,Beginner
34,106.07136534925428,167.9441945882382,37.60695472047384,muscle_gain,Beginner
46,83.8291340736279,164.58043372894443,30.948426628792866,muscle_gain,Beginner
44,90.24903446380978,177.3054634666689,28.707695302418774,weight_loss,Intermediate
49,101.9223767793491,196.39906105440016,26.423523453653004,weight_loss,Intermediate
27,80.65121031684569,177.61570053697028,25.565140448901868,endurance,Advanced
29,114.1179514005775,166.75781253336868,41.037565377437254,flexibility,Beginner
19,95.01321385893854,158.62379302995612,37.761335661734684,weight_loss,Beginner
31,103.7516522386372,188.54574207360082,29.18512536604738,muscle_gain,Beginner
60,73.5238583703898,163.63504767786458,27.458425782317786,flexibility,Beginner
48,69.30772699349244,163.96956464483034,25.778353142086804,flexibility,Intermediate
18,110.44962651798863,186.9492063122355,31.60217693158528,weight_loss,Beginner
30,75.35290977319532,171.61660817034164,25.584763023881667,flexibility,Advanced
57,86.13843044453823,153.94954210482587,36.344621556258694,endurance,Beginner
63,68.52143582636282,178.5996007901198,21.48154369371629,muscle_gain,Beginner
55,112.9146929044638,182.85511012369898,33.77040384324889,muscle_gain,Beginner
41,111.95250086127736,186.1511825160893,32.30741428404088,muscle_gain,Beginner
19,79.62065027277218,157.83528472309206,31.960791366175375,flexibility,Beginner
44,105.58562251923803,162.73041736328102,39.87193459286767,flexibility,Beginner
60,109.67997444253457,195.67267222556978,28.646197940692012,muscle_gain,Beginner
37,82.24826508164753,190.97077612817392,22.552407987496174,flexibility,Intermediate
49,79.96671113001831,177.05624192160846,25.5086074695826,flexibility,Advanced
51,66.38080116715253,169.7345920632861,23.041023550418466,muscle_gain,Beginner
28,116.70769319358801,174.7259874607923,38.22825531777565,weight_loss,Beginner
45,95.15912892909105,198.52150916739583,24.145451002082808,flexibility,Beginner
33,78.81118652910735,177.56260823868146,24.99682411513314,endurance,Advanced
27,98.69168893091667,199.1343796289313,24.88789067276429,endurance,Intermediate
63,60.62812465187909,195.77174237647077,15.818821398191146,weight_loss,Beginner
30,50.43277523658134,180.65575708059816,15.452873706068765,flexibility,Beginner
24,83.634344437231,175.83505036813318,27.050404062829184,endurance,Advanced
29,106.25673465683975,162.5521933454606,40.21340037507888,endurance,Beginner
27,108.20168451100017,198.10574521440242,27.570197732282832,muscle_gain,Beginner
32,117.15730767110566,189.64283678077788,32.57590551119701,weight_loss,Beginner
46,97.13483782432635,171.06953748497563,33.19171226784147,flexibility,Beginner
57,117.36200549410142,186.61577108655442,33.70007247937862,flexibility,Beginner
22,101.19902520569467,182.6580599716687,30.331832420311585,endurance,Beginner
54,50.7969483724723,165.52440253854135,18.54016371984854,muscle_gain,Beginner
52,100.70154644204175,179.1787607529423,31.366284896401613,muscle_gain,Beginner
36,65.24797621864329,186.16544387989302,18.8264703848087,muscle_gain,Beginner
56,107.41002806790375,159.74143721837513,42.092978257011715,weight_loss,Beginner
38,105.87959476681405,157.6818755835023,42.58422190058201,flexibility,Beginner
38,55.095552043417584,159.69244099480267,21.604679107386996,flexibility,Advanced
49,103.03852980309497,177.2670857033458,32.79015303547129,endurance,Beginner
35,118.74220169420498,169.6986047798934,41.233343683719546,weight_loss,Beginner
51,80.61950144175186,193.85795673045067,21.452249837939462,weight_loss,Beginner
35,102.66794271489013,170.2296675234851,35.429445699242635,muscle_gain,Beginner
48,103.04463324043684,159.77500209448664,40.36525626359598,flexibility,Beginner
55,105.47608771983828,163.4103955652538,39.499777580294,endurance,Beginner
21,75.31132285020811,166.0281164063655,27.321025358502524,flexibility,Intermediate
21,65.76538924446757,171.25855629120576,22.422954605327657,endurance,Intermediate
51,116.80010152432723,195.78080221833892,30.472144061565018,weight_loss,Beginner
19,76.57338869712059,167.6226765323679,27.252875037788737,endurance,Advanced
39,71.74992254924987,190.63558616717555,19.743015585078073,muscle_gain,Beginner
60,66.747676072519,157.4359914237074,26.92948840028098,endurance,Beginner
38,90.42688629089764,196.70215165221913,23.371110876246636,endurance,Advanced
44,54.43827082211597,184.19630309513747,16.045102761630694,endurance,Advanced
64,68.84691860252993,162.6266119341906,26.031624958020718,endurance,Beginner
18,91.8570584107938,199.18179097731655,23.153319644066947,endurance,Advanced
45,84.91703956997397,179.57309757566156,26.333725051729427,flexibility,Advanced
64,88.02517823824435,193.64680915856695,23.473952565515507,muscle_gain,Beginner
48,98.75388446614619,199.08405706231133,24.91616639663167,flexibility,Intermediate
51,72.98983884175877,177.24181370646946,23.23432359915053,flexibility,Beginner
25,52.017605307156835,186.63033749487272,14.934334422745096,muscle_gain,Beginner
64,64.17423964528192,150.9902576904849,28.148994040493598,muscle_gain,Beginner
18,119.10308419245636,162.07732587734222,45.33968332757471,flexibility,Beginner
57,77.59558449590955,161.86369002799336,29.616800174994335,muscle_gain,Beginner
25,109.04006549169702,150.00021954677047,48.462109466877656,endurance,Beginner
52,108.0532485520772,168.1449812184223,38.21818075415833,endurance,Beginner
54,101.67906334309612,160.42031245735632,39.51052687789638,weight_loss,Beginner
53,80.84632534855633,188.11386210132164,22.846447819651683,weight_loss,Beginner
49,84.06086338061365,175.15656786800298,27.39939622475409,flexibility,Advanced
54,51.88719829675946,192.52156103632205,13.999143722904398,flexibility,Beginner
30,103.27309897103692,180.35354800924395,31.749568589450988,weight_loss,Beginner
55,57.616152608787246,193.46635337968667,15.393357752233255,flexibility,Beginner
25,75.14958714463134,162.1438742496359,28.58416482144174,weight_loss,Advanced
45,78.99819610983972,183.80298766123704,23.3836359800463,flexibility,Advanced
27,50.89866162739198,153.51080599311666,21.59874210753528,muscle_gain,Advanced
19,108.05794100097785,172.72230760184047,36.2209489972684,endurance,Beginner
57,112.95460442629646,175.80352261314664,36.546752592745094,weight_loss,Beginner
55,111.29178326028847,177.5515325267168,35.303214447540284,endurance,Beginner
26,106.82288544377487,191.3604118181671,29.171590660399417,weight_loss,Advanced
37,73.38047636882364,197.565114209595,18.800093406968795,weight_loss,Advanced
57,85.72997043623147,188.8930477805672,24.027065150612234,weight_loss,Beginner
36,80.57781839850703,190.59301278455874,22.18204359799467,weight_loss,Intermediate
54,58.61162727383396,194.90407147786317,15.429148401381324,endurance,Beginner
32,117.81988319886253,159.10115049194962,46.54488349858187,flexibility,Beginner
39,85.18787294398408,151.21353703920732,37.256017615445955,endurance,Beginner
65,88.08977711133605,157.13656996957906,35.67557430795348,endurance,Beginner
52,113.15570359008797,184.02162016025855,33.41479102337455,weight_loss,Beginner
23,82.56451613653712,195.18335705393906,21.67244319686607,flexibility,Intermediate
53,68.71589847461391,188.39940006223168,19.359681064419533,muscle_gain,Beginner
65,77.53451819841439,191.06835777080028,21.23819239785558,flexibility,Beginner
54,59.58895959058625,160.72790716173947,23.066580808876115,muscle_gain,Beginner
49,81.39538051577551,158.94399865639784,32.21895783716894,weight_loss,Beginner
63,93.97498057367292,162.80469148034712,35.455075404081605,weight_loss,Beginner
52,53.50310219813837,158.60831497677233,21.268020060535296,muscle_gain,Beginner
56,56.958604090327746,196.51470789910513,14.749225548240336,muscle_gain,Beginner
42,78.25294724488005,170.95780302300423,26.774591111855045,weight_loss,Advanced
56,79.42634669851267,194.38873938968376,21.019499968358918,flexibility,Beginner
40,80.35240783728162,187.97160788759814,22.741252625290862,muscle_gain,Intermediate
29,53.942353809596405,156.99312700357316,21.886111807251254,flexibility,Intermediate
31,96.93506827690223,158.26127983162687,38.701836474943846,flexibility,Beginner
43,55.635655650927475,166.6357398119338,20.036271250630595,weight_loss,Intermediate
32,76.34032859811731,179.67278261938895,23.64772886521402,flexibility,Advanced
58,102.2674773177391,152.04444086408114,44.23809851511783,muscle_gain,Beginner
31,110.64634622384963,170.696822414522,37.97398757066653,muscle_gain,Beginner
56,65.25753002872192,169.13425002569846,22.81221772155894,endurance,Beginner
25,78.98002039970689,186.60183208886852,22.682213539884714,endurance,Advanced
60,58.184811183751194,188.13709995349944,16.438445220282116,flexibility,Beginner
